,Year,Category,Prize,Motivation,Prize_Share,Laureate_ID,Laureate_Type,Full_Name,Birth_Date,Birth_City,Birth_Country,Sex,Organization_Name,Organization_City,Organization_Country,Death_Date,Death_City,Death_Country
701,1997,Economics,The_Sveriges_Riksbank_Prize_in_Economic_Sciences_1997,"""for_a_new_method_to_determine_the_value_of_derivatives""",2-Jan,717,Individual,Robert_C._Merton,7/31/1944,"New_York,_NY",United_States_of_America,Male,Harvard_University,"Cambridge,_MA",United_States_of_America,,,
702,1997,Economics,The_Sveriges_Riksbank_Prize_in_Economic_Sciences_1997,"""for_a_new_method_to_determine_the_value_of_derivatives""",2-Jan,718,Individual,Myron_S._Scholes,7/1/1941,"Timmins,_ON",Canada,Male,Long_Term_Capital_Management,"Greenwich,_CT",United_States_of_America,,,
703,1997,Literature,The_Nobel_Prize_in_Literature_1997,"""who_emulates_the_jesters_of_the_Middle_Ages_in_scourging_authority_and_upholding_the_dignity_of_the_downtrodden""",1-Jan,674,Individual,Dario_Fo,3/24/1926,Leggiuno-Sangiano,Italy,Male,,,,10/13/2016,Milano,Italy
704,1997,Medicine,The_Nobel_Prize_in_Physiology_or_Medicine_1997,"""for_his_discovery_of_Prions_-_a_new_biological_principle_of_infection""",1-Jan,457,Individual,Stanley_B._Prusiner,5/28/1942,"Des_Moines,_IA",United_States_of_America,Male,University_of_California_School_of_Medicine,"San_Francisco,_CA",United_States_of_America,,,
705,1997,Peace,The_Nobel_Peace_Prize_1997,"""for_their_work_for_the_banning_and_clearing_of_anti-personnel_mines""",2-Jan,564,Organization,International_Campaign_to_Ban_Landmines_(ICBL),,,,,,,,,,
706,1997,Peace,The_Nobel_Peace_Prize_1997,"""for_their_work_for_the_banning_and_clearing_of_anti-personnel_mines""",2-Jan,565,Individual,Jody_Williams,10/9/1950,"Putney,_VT",United_States_of_America,Female,,,,,,
707,1997,Physics,The_Nobel_Prize_in_Physics_1997,"""for_development_of_methods_to_cool_and_trap_atoms_with_laser_light""",3-Jan,152,Individual,Steven_Chu,2/28/1948,"St._Louis,_MO",United_States_of_America,Male,Stanford_University,"Stanford,_CA",United_States_of_America,,,
708,1997,Physics,The_Nobel_Prize_in_Physics_1997,"""for_development_of_methods_to_cool_and_trap_atoms_with_laser_light""",3-Jan,153,Individual,Claude_Cohen-Tannoudji,4/1/1933,Constantine,French_Algeria_(Algeria),Male,Collège_de_France,Paris,France,,,
709,1997,Physics,The_Nobel_Prize_in_Physics_1997,"""for_development_of_methods_to_cool_and_trap_atoms_with_laser_light""",3-Jan,153,Individual,Claude_Cohen-Tannoudji,4/1/1933,Constantine,French_Algeria_(Algeria),Male,École_Normale_Supérieure,Paris,France,,,
710,1997,Physics,The_Nobel_Prize_in_Physics_1997,"""for_development_of_methods_to_cool_and_trap_atoms_with_laser_light""",3-Jan,154,Individual,William_D._Phillips,11/5/1948,"Wilkes-Barre,_PA",United_States_of_America,Male,National_Institute_of_Standards_and_Technology,"Gaithersburg,_MD",United_States_of_America,,,
711,1998,Chemistry,The_Nobel_Prize_in_Chemistry_1998,"""for_his_development_of_the_density-functional_theory""",2-Jan,290,Individual,Walter_Kohn,3/9/1923,Vienna,Austria,Male,University_of_California,"Santa_Barbara,_CA",United_States_of_America,4/19/2016,"Santa_Barbara,_CA",United_States_of_America
712,1998,Chemistry,The_Nobel_Prize_in_Chemistry_1998,"""for_his_development_of_computational_methods_in_quantum_chemistry""",2-Jan,291,Individual,John_A._Pople,10/31/1925,Burnham-on-Sea,United_Kingdom,Male,Northwestern_University,"Evanston,_IL",United_States_of_America,3/15/2004,"Chicago,_IL",United_States_of_America
713,1998,Economics,The_Sveriges_Riksbank_Prize_in_Economic_Sciences_1998,"""for_his_contributions_to_welfare_economics""",1-Jan,719,Individual,Amartya_Sen,11/3/1933,Santiniketan,India,Male,Trinity_College,Cambridge,United_Kingdom,,,
714,1998,Literature,The_Nobel_Prize_in_Literature_1998,"""who_with_parables_sustained_by_imagination,_compassion_and_irony_continually_enables_us_once_again_to_apprehend_an_elusory_reality""",1-Jan,675,Individual,José_Saramago,11/16/1922,Azinhaga,Portugal,Male,,,,6/18/2010,Lanzarote,Spain
715,1998,Medicine,The_Nobel_Prize_in_Physiology_or_Medicine_1998,"""for_their_discoveries_concerning_nitric_oxide_as_a_signalling_molecule_in_the_cardiovascular_system""",3-Jan,458,Individual,Robert_F._Furchgott,6/4/1916,"Charleston,_SC",United_States_of_America,Male,SUNY_Health_Science_Center,"Brooklyn,_NY",United_States_of_America,5/19/2009,"Seattle,_WA",United_States_of_America
716,1998,Medicine,The_Nobel_Prize_in_Physiology_or_Medicine_1998,"""for_their_discoveries_concerning_nitric_oxide_as_a_signalling_molecule_in_the_cardiovascular_system""",3-Jan,459,Individual,Louis_J._Ignarro,5/31/1941,"Brooklyn,_NY",United_States_of_America,Male,University_of_California_School_of_Medicine,"Los_Angeles,_CA",United_States_of_America,,,
717,1998,Medicine,The_Nobel_Prize_in_Physiology_or_Medicine_1998,"""for_their_discoveries_concerning_nitric_oxide_as_a_signalling_molecule_in_the_cardiovascular_system""",3-Jan,460,Individual,Ferid_Murad,9/14/1936,"Whiting,_IN",United_States_of_America,Male,University_of_Texas_Medical_School_at_Houston,"Houston,_TX",United_States_of_America,,,
718,1998,Peace,The_Nobel_Peace_Prize_1998,"""for_their_efforts_to_find_a_peaceful_solution_to_the_conflict_in_Northern_Ireland""",2-Jan,566,Individual,John_Hume,1/18/1937,Londonderry,Northern_Ireland,Male,,,,,,
719,1998,Peace,The_Nobel_Peace_Prize_1998,"""for_their_efforts_to_find_a_peaceful_solution_to_the_conflict_in_Northern_Ireland""",2-Jan,567,Individual,David_Trimble,10/15/1944,Belfast,Northern_Ireland,Male,,,,,,
720,1998,Physics,The_Nobel_Prize_in_Physics_1998,"""for_their_discovery_of_a_new_form_of_quantum_fluid_with_fractionally_charged_excitations""",3-Jan,155,Individual,Robert_B._Laughlin,11/1/1950,"Visalia,_CA",United_States_of_America,Male,Stanford_University,"Stanford,_CA",United_States_of_America,,,
721,1998,Physics,The_Nobel_Prize_in_Physics_1998,"""for_their_discovery_of_a_new_form_of_quantum_fluid_with_fractionally_charged_excitations""",3-Jan,156,Individual,Horst_L._Störmer,4/6/1949,Frankfurt-on-the-Main,West_Germany_(Germany),Male,Columbia_University,"New_York,_NY",United_States_of_America,,,
722,1998,Physics,The_Nobel_Prize_in_Physics_1998,"""for_their_discovery_of_a_new_form_of_quantum_fluid_with_fractionally_charged_excitations""",3-Jan,157,Individual,Daniel_C._Tsui,2/28/1939,Henan,China,Male,Princeton_University,"Princeton,_NJ",United_States_of_America,,,
723,1999,Chemistry,The_Nobel_Prize_in_Chemistry_1999,"""for_his_studies_of_the_transition_states_of_chemical_reactions_using_femtosecond_spectroscopy""",1-Jan,292,Individual,Ahmed_H._Zewail,2/26/1946,Damanhur,Egypt,Male,California_Institute_of_Technology_(Caltech),"Pasadena,_CA",United_States_of_America,8/2/2016,,
724,1999,Economics,The_Sveriges_Riksbank_Prize_in_Economic_Sciences_1999,"""for_his_analysis_of_monetary_and_fiscal_policy_under_different_exchange_rate_regimes_and_his_analysis_of_optimum_currency_areas""",1-Jan,720,Individual,Robert_A._Mundell,10/24/1932,"Kingston,_ON",Canada,Male,Columbia_University,"New_York,_NY",United_States_of_America,,,
725,1999,Literature,The_Nobel_Prize_in_Literature_1999,"""whose_frolicsome_black_fables_portray_the_forgotten_face_of_history""",1-Jan,676,Individual,Günter_Grass,10/16/1927,Danzig_(Gdansk),Free_City_of_Danzig_(Poland),Male,,,,4/13/2015,Lübeck,Germany
726,1999,Medicine,The_Nobel_Prize_in_Physiology_or_Medicine_1999,"""for_the_discovery_that_proteins_have_intrinsic_signals_that_govern_their_transport_and_localization_in_the_cell""",1-Jan,461,Individual,Günter_Blobel,5/21/1936,Waltersdorf_(Niegoslawice),Germany_(Poland),Male,Rockefeller_University,"New_York,_NY",United_States_of_America,,,
727,1999,Medicine,The_Nobel_Prize_in_Physiology_or_Medicine_1999,"""for_the_discovery_that_proteins_have_intrinsic_signals_that_govern_their_transport_and_localization_in_the_cell""",1-Jan,461,Individual,Günter_Blobel,5/21/1936,Waltersdorf_(Niegoslawice),Germany_(Poland),Male,Howard_Hughes_Medical_Institute,,,,,
728,1999,Peace,The_Nobel_Peace_Prize_1999,"""in_recognition_of_the_organization's_pioneering_humanitarian_work_on_several_continents""",1-Jan,568,Organization,Médecins_Sans_Frontières,,,,,,,,,,
729,1999,Physics,The_Nobel_Prize_in_Physics_1999,"""for_elucidating_the_quantum_structure_of_electroweak_interactions_in_physics""",2-Jan,158,Individual,Gerardus_'t_Hooft,7/5/1946,Den_Helder,Netherlands,Male,Utrecht_University,Utrecht,Netherlands,,,
730,1999,Physics,The_Nobel_Prize_in_Physics_1999,"""for_elucidating_the_quantum_structure_of_electroweak_interactions_in_physics""",2-Jan,159,Individual,Martinus_J.G._Veltman,6/27/1931,Waalwijk,Netherlands,Male,,Bilthoven,Netherlands,,,
731,2000,Chemistry,The_Nobel_Prize_in_Chemistry_2000,"""for_the_discovery_and_development_of_conductive_polymers""",3-Jan,729,Individual,Alan_J._Heeger,1/22/1936,"Sioux_City,_IA",United_States_of_America,Male,University_of_California,"Santa_Barbara,_CA",United_States_of_America,,,
732,2000,Chemistry,The_Nobel_Prize_in_Chemistry_2000,"""for_the_discovery_and_development_of_conductive_polymers""",3-Jan,730,Individual,Alan_G._MacDiarmid,4/14/1927,Masterton,New_Zealand,Male,University_of_Pennsylvania,"Philadelphia,_PA",United_States_of_America,2/7/2007,"Drexel_Hill,_PA",United_States_of_America
733,2000,Chemistry,The_Nobel_Prize_in_Chemistry_2000,"""for_the_discovery_and_development_of_conductive_polymers""",3-Jan,731,Individual,Hideki_Shirakawa,8/20/1936,Tokyo,Japan,Male,University_of_Tsukuba,Tokyo,Japan,,,
734,2000,Economics,The_Sveriges_Riksbank_Prize_in_Economic_Sciences_2000,"""for_his_development_of_theory_and_methods_for_analyzing_selective_samples""",2-Jan,732,Individual,James_J._Heckman,4/19/1944,"Chicago,_IL",United_States_of_America,Male,University_of_Chicago,"Chicago,_IL",United_States_of_America,,,
735,2000,Economics,The_Sveriges_Riksbank_Prize_in_Economic_Sciences_2000,"""for_his_development_of_theory_and_methods_for_analyzing_discrete_choice""",2-Jan,733,Individual,Daniel_L._McFadden,7/29/1937,"Raleigh,_NC",United_States_of_America,Male,University_of_California,"Berkeley,_CA",United_States_of_America,,,
736,2000,Literature,The_Nobel_Prize_in_Literature_2000,"""for_an_æuvre_of_universal_validity,_bitter_insights_and_linguistic_ingenuity,_which_has_opened_new_paths_for_the_Chinese_novel_and_drama""",1-Jan,734,Individual,Gao_Xingjian,1/4/1940,Ganzhou,China,Male,,,,,,
737,2000,Medicine,The_Nobel_Prize_in_Physiology_or_Medicine_2000,"""for_their_discoveries_concerning_signal_transduction_in_the_nervous_system""",3-Jan,722,Individual,Arvid_Carlsson,1/25/1923,Uppsala,Sweden,Male,Göteborg_University,Gothenburg,Sweden,,,
738,2000,Medicine,The_Nobel_Prize_in_Physiology_or_Medicine_2000,"""for_their_discoveries_concerning_signal_transduction_in_the_nervous_system""",3-Jan,723,Individual,Paul_Greengard,12/11/1925,"New_York,_NY",United_States_of_America,Male,Rockefeller_University,"New_York,_NY",United_States_of_America,,,
739,2000,Medicine,The_Nobel_Prize_in_Physiology_or_Medicine_2000,"""for_their_discoveries_concerning_signal_transduction_in_the_nervous_system""",3-Jan,724,Individual,Eric_R._Kandel,11/7/1929,Vienna,Austria,Male,Columbia_University,"New_York,_NY",United_States_of_America,,,
740,2000,Peace,The_Nobel_Peace_Prize_2000,"""for_his_work_for_democracy_and_human_rights_in_South_Korea_and_in_East_Asia_in_general,_and_for_peace_and_reconciliation_with_North_Korea_in_particular""",1-Jan,725,Individual,Kim_Dae-jung,12/3/1925,Mokpo,Korea_(South_Korea),Male,,,,8/18/2009,,
741,2000,Physics,The_Nobel_Prize_in_Physics_2000,"""for_basic_work_on_information_and_communication_technology;_for_developing_semiconductor_heterostructures_used_in_high-speed-_and_opto-electronics""",4-Jan,726,Individual,Zhores_I._Alferov,3/15/1930,"Vitebsk,_Belorussia",Union_of_Soviet_Socialist_Republics_(Belarus),Male,A.F._Ioffe_Physico-Technical_Institute,St._Petersburg,Russia,,,
742,2000,Physics,The_Nobel_Prize_in_Physics_2000,"""for_basic_work_on_information_and_communication_technology;_for_developing_semiconductor_heterostructures_used_in_high-speed-_and_opto-electronics""",4-Jan,727,Individual,Herbert_Kroemer,8/25/1928,Weimar,Germany,Male,University_of_California,"Santa_Barbara,_CA",United_States_of_America,,,
743,2000,Physics,The_Nobel_Prize_in_Physics_2000,"""for_basic_work_on_information_and_communication_technology;_for_his_part_in_the_invention_of_the_integrated_circuit""",2-Jan,728,Individual,Jack_S._Kilby,11/8/1923,"Jefferson_City,_MO",United_States_of_America,Male,Texas_Instruments,"Dallas,_TX",United_States_of_America,6/20/2005,"Dallas,_TX",United_States_of_America
744,2001,Chemistry,The_Nobel_Prize_in_Chemistry_2001,"""for_their_work_on_chirally_catalysed_hydrogenation_reactions""",4-Jan,741,Individual,William_S._Knowles,6/1/1917,"Taunton,_MA",United_States_of_America,Male,,"St._Louis,_MO",United_States_of_America,6/13/2012,"Chesterfield,_MO",United_States_of_America
745,2001,Chemistry,The_Nobel_Prize_in_Chemistry_2001,"""for_their_work_on_chirally_catalysed_hydrogenation_reactions""",4-Jan,742,Individual,Ryoji_Noyori,9/3/1938,Kobe,Japan,Male,Nagoya_University,Nagoya,Japan,,,
746,2001,Chemistry,The_Nobel_Prize_in_Chemistry_2001,"""for_his_work_on_chirally_catalysed_oxidation_reactions""",2-Jan,743,Individual,K._Barry_Sharpless,4/28/1941,"Philadelphia,_PA",United_States_of_America,Male,The_Scripps_Research_Institute,"La_Jolla,_CA",United_States_of_America,,,
747,2001,Economics,The_Sveriges_Riksbank_Prize_in_Economic_Sciences_2001,"""for_their_analyses_of_markets_with_asymmetric_information""",3-Jan,744,Individual,George_A._Akerlof,6/17/1940,"New_Haven,_CT",United_States_of_America,Male,University_of_California,"Berkeley,_CA",United_States_of_America,,,
748,2001,Economics,The_Sveriges_Riksbank_Prize_in_Economic_Sciences_2001,"""for_their_analyses_of_markets_with_asymmetric_information""",3-Jan,745,Individual,A._Michael_Spence,1943-00-00,"Montclair,_NJ",United_States_of_America,Male,Stanford_University,"Stanford,_CA",United_States_of_America,,,
749,2001,Economics,The_Sveriges_Riksbank_Prize_in_Economic_Sciences_2001,"""for_their_analyses_of_markets_with_asymmetric_information""",3-Jan,746,Individual,Joseph_E._Stiglitz,2/9/1943,"Gary,_IN",United_States_of_America,Male,Columbia_University,"New_York,_NY",United_States_of_America,,,
750,2001,Literature,The_Nobel_Prize_in_Literature_2001,"""for_having_united_perceptive_narrative_and_incorruptible_scrutiny_in_works_that_compel_us_to_see_the_presence_of_suppressed_histories""",1-Jan,747,Individual,Sir_Vidiadhar_Surajprasad_Naipaul,8/17/1932,,Trinidad,Male,,,,,,
751,2001,Medicine,The_Nobel_Prize_in_Physiology_or_Medicine_2001,"""for_their_discoveries_of_key_regulators_of_the_cell_cycle""",3-Jan,735,Individual,Leland_H._Hartwell,10/30/1939,"Los_Angeles,_CA",United_States_of_America,Male,Fred_Hutchinson_Cancer_Research_Center,"Seattle,_WA",United_States_of_America,,,
752,2001,Medicine,The_Nobel_Prize_in_Physiology_or_Medicine_2001,"""for_their_discoveries_of_key_regulators_of_the_cell_cycle""",3-Jan,736,Individual,Tim_Hunt,2/19/1943,Neston,United_Kingdom,Male,Imperial_Cancer_Research_Fund,London,United_Kingdom,,,
753,2001,Medicine,The_Nobel_Prize_in_Physiology_or_Medicine_2001,"""for_their_discoveries_of_key_regulators_of_the_cell_cycle""",3-Jan,737,Individual,Sir_Paul_M._Nurse,1/25/1949,Norwich,United_Kingdom,Male,Imperial_Cancer_Research_Fund,London,United_Kingdom,,,
754,2001,Peace,The_Nobel_Peace_Prize_2001,"""for_their_work_for_a_better_organized_and_more_peaceful_world""",2-Jan,748,Organization,United_Nations_(U.N.),,,,,,,,,,
755,2001,Peace,The_Nobel_Peace_Prize_2001,"""for_their_work_for_a_better_organized_and_more_peaceful_world""",2-Jan,749,Individual,Kofi_Annan,4/8/1938,Kumasi,Gold_Coast_(Ghana),Male,,,,,,
756,2001,Physics,The_Nobel_Prize_in_Physics_2001,"""for_the_achievement_of_Bose-Einstein_condensation_in_dilute_gases_of_alkali_atoms,_and_for_early_fundamental_studies_of_the_properties_of_the_condensates""",3-Jan,738,Individual,Eric_A._Cornell,12/19/1961,"Palo_Alto,_CA",United_States_of_America,Male,"University_of_Colorado,_JILA","Boulder,_CO",United_States_of_America,,,
757,2001,Physics,The_Nobel_Prize_in_Physics_2001,"""for_the_achievement_of_Bose-Einstein_condensation_in_dilute_gases_of_alkali_atoms,_and_for_early_fundamental_studies_of_the_properties_of_the_condensates""",3-Jan,739,Individual,Wolfgang_Ketterle,10/21/1957,Heidelberg,West_Germany_(Germany),Male,Massachusetts_Institute_of_Technology_(MIT),"Cambridge,_MA",United_States_of_America,,,
758,2001,Physics,The_Nobel_Prize_in_Physics_2001,"""for_the_achievement_of_Bose-Einstein_condensation_in_dilute_gases_of_alkali_atoms,_and_for_early_fundamental_studies_of_the_properties_of_the_condensates""",3-Jan,740,Individual,Carl_E._Wieman,3/26/1951,"Corvallis,_OR",United_States_of_America,Male,"University_of_Colorado,_JILA","Boulder,_CO",United_States_of_America,,,
759,2002,Chemistry,The_Nobel_Prize_in_Chemistry_2002,"""for_their_development_of_soft_desorption_ionisation_methods_for_mass_spectrometric_analyses_of_biological_macromolecules""",4-Jan,756,Individual,John_B._Fenn,6/15/1917,"New_York,_NY",United_States_of_America,Male,Virginia_Commonwealth_University,"Richmond,_VA",United_States_of_America,12/10/2010,"Richmond,_VA",United_States_of_America
760,2002,Chemistry,The_Nobel_Prize_in_Chemistry_2002,"""for_their_development_of_soft_desorption_ionisation_methods_for_mass_spectrometric_analyses_of_biological_macromolecules""",4-Jan,757,Individual,Koichi_Tanaka,8/3/1959,Toyama_City,Japan,Male,Shimadzu_Corp.,Kyoto,Japan,,,
761,2002,Chemistry,The_Nobel_Prize_in_Chemistry_2002,"""for_his_development_of_nuclear_magnetic_resonance_spectroscopy_for_determining_the_three-dimensional_structure_of_biological_macromolecules_in_solution""",2-Jan,758,Individual,Kurt_Wüthrich,10/4/1938,Aarberg,Switzerland,Male,Eidgenössische_Technische_Hochschule_(Swiss_Federal_Institute_of_Technology),Zurich,Switzerland,,,
762,2002,Chemistry,The_Nobel_Prize_in_Chemistry_2002,"""for_his_development_of_nuclear_magnetic_resonance_spectroscopy_for_determining_the_three-dimensional_structure_of_biological_macromolecules_in_solution""",2-Jan,758,Individual,Kurt_Wüthrich,10/4/1938,Aarberg,Switzerland,Male,The_Scripps_Research_Institute,"La_Jolla,_CA",United_States_of_America,,,
763,2002,Economics,The_Sveriges_Riksbank_Prize_in_Economic_Sciences_2002,"""for_having_integrated_insights_from_psychological_research_into_economic_science,_especially_concerning_human_judgment_and_decision-making_under_uncertainty""",2-Jan,759,Individual,Daniel_Kahneman,3/5/1934,Tel_Aviv,British_Mandate_of_Palestine_(Israel),Male,Princeton_University,"Princeton,_NJ",United_States_of_America,,,
764,2002,Economics,The_Sveriges_Riksbank_Prize_in_Economic_Sciences_2002,"""for_having_established_laboratory_experiments_as_a_tool_in_empirical_economic_analysis,_especially_in_the_study_of_alternative_market_mechanisms""",2-Jan,760,Individual,Vernon_L._Smith,1/1/1927,"Wichita,_KS",United_States_of_America,Male,George_Mason_University,"Fairfax,_VA",United_States_of_America,,,
765,2002,Literature,The_Nobel_Prize_in_Literature_2002,"""for_writing_that_upholds_the_fragile_experience_of_the_individual_against_the_barbaric_arbitrariness_of_history""",1-Jan,761,Individual,Imre_Kertész,11/9/1929,Budapest,Hungary,Male,,,,3/31/2016,Budapest,Hungary
766,2002,Medicine,The_Nobel_Prize_in_Physiology_or_Medicine_2002,"""for_their_discoveries_concerning_genetic_regulation_of_organ_development_and_programmed_cell_death'""",3-Jan,750,Individual,Sydney_Brenner,1/13/1927,Germiston,South_Africa,Male,The_Molecular_Sciences_Institute,"Berkeley,_CA",United_States_of_America,,,
767,2002,Medicine,The_Nobel_Prize_in_Physiology_or_Medicine_2002,"""for_their_discoveries_concerning_genetic_regulation_of_organ_development_and_programmed_cell_death'""",3-Jan,751,Individual,H._Robert_Horvitz,5/8/1947,"Chicago,_IL",United_States_of_America,Male,Massachusetts_Institute_of_Technology_(MIT),"Cambridge,_MA",United_States_of_America,,,
768,2002,Medicine,The_Nobel_Prize_in_Physiology_or_Medicine_2002,"""for_their_discoveries_concerning_genetic_regulation_of_organ_development_and_programmed_cell_death'""",3-Jan,752,Individual,John_E._Sulston,3/27/1942,Cambridge,United_Kingdom,Male,The_Wellcome_Trust_Sanger_Institute,Cambridge,United_Kingdom,,,
769,2002,Peace,The_Nobel_Peace_Prize_2002,"""for_his_decades_of_untiring_effort_to_find_peaceful_solutions_to_international_conflicts,_to_advance_democracy_and_human_rights,_and_to_promote_economic_and_social_development""",1-Jan,762,Individual,Jimmy_Carter,10/1/1924,"Plains,_GA",United_States_of_America,Male,,,,,,
770,2002,Physics,The_Nobel_Prize_in_Physics_2002,"""for_pioneering_contributions_to_astrophysics,_in_particular_for_the_detection_of_cosmic_neutrinos""",4-Jan,753,Individual,Raymond_Davis_Jr.,10/14/1914,"Washington,_DC",United_States_of_America,Male,University_of_Pennsylvania,"Philadelphia,_PA",United_States_of_America,5/31/2006,"Blue_Point,_NY",United_States_of_America
771,2002,Physics,The_Nobel_Prize_in_Physics_2002,"""for_pioneering_contributions_to_astrophysics,_in_particular_for_the_detection_of_cosmic_neutrinos""",4-Jan,754,Individual,Masatoshi_Koshiba,9/19/1926,Toyohashi,Japan,Male,University_of_Tokyo,Tokyo,Japan,,,
772,2002,Physics,The_Nobel_Prize_in_Physics_2002,"""for_pioneering_contributions_to_astrophysics,_which_have_led_to_the_discovery_of_cosmic_X-ray_sources""",2-Jan,755,Individual,Riccardo_Giacconi,10/6/1931,Genoa,Italy,Male,Associated_Universities_Inc.,"Washington,_DC",United_States_of_America,,,
773,2003,Chemistry,The_Nobel_Prize_in_Chemistry_2003,"""for_discoveries_concerning_channels_in_cell_membranes;_for_the_discovery_of_water_channels""",2-Jan,769,Individual,Peter_Agre,1/30/1949,"Northfield,_MN",United_States_of_America,Male,Johns_Hopkins_University_School_of_Medicine,"Baltimore,_MD",United_States_of_America,,,
774,2003,Chemistry,The_Nobel_Prize_in_Chemistry_2003,"""for_discoveries_concerning_channels_in_cell_membranes;_for_structural_and_mechanistic_studies_of_ion_channels""",2-Jan,770,Individual,Roderick_MacKinnon,2/19/1956,"Burlington,_MA",United_States_of_America,Male,Rockefeller_University,"New_York,_NY",United_States_of_America,,,
775,2003,Chemistry,The_Nobel_Prize_in_Chemistry_2003,"""for_discoveries_concerning_channels_in_cell_membranes;_for_structural_and_mechanistic_studies_of_ion_channels""",2-Jan,770,Individual,Roderick_MacKinnon,2/19/1956,"Burlington,_MA",United_States_of_America,Male,Howard_Hughes_Medical_Institute,,,,,
776,2003,Economics,The_Sveriges_Riksbank_Prize_in_Economic_Sciences_2003,"""for_methods_of_analyzing_economic_time_series_with_time-varying_volatility_(ARCH)""",2-Jan,771,Individual,Robert_F._Engle_III,11/10/1942,"Syracuse,_NY",United_States_of_America,Male,New_York_University,"New_York,_NY",United_States_of_America,,,
777,2003,Economics,The_Sveriges_Riksbank_Prize_in_Economic_Sciences_2003,"""for_methods_of_analyzing_economic_time_series_with_common_trends_(cointegration)""",2-Jan,772,Individual,Clive_W.J._Granger,9/4/1934,Swansea,United_Kingdom,Male,University_of_California,"San_Diego,_CA",United_States_of_America,5/27/2009,"San_Diego,_CA",United_States_of_America
778,2003,Literature,The_Nobel_Prize_in_Literature_2003,"""who_in_innumerable_guises_portrays_the_surprising_involvement_of_the_outsider""",1-Jan,763,Individual,John_M._Coetzee,2/9/1940,Cape_Town,South_Africa,Male,,,,,,
779,2003,Medicine,The_Nobel_Prize_in_Physiology_or_Medicine_2003,"""for_their_discoveries_concerning_magnetic_resonance_imaging""",2-Jan,764,Individual,Paul_C._Lauterbur,5/6/1929,"Sidney,_OH",United_States_of_America,Male,University_of_Illinois,"Urbana,_IL",United_States_of_America,3/27/2007,"Urbana,_IL",United_States_of_America
780,2003,Medicine,The_Nobel_Prize_in_Physiology_or_Medicine_2003,"""for_their_discoveries_concerning_magnetic_resonance_imaging""",2-Jan,765,Individual,Sir_Peter_Mansfield,10/9/1933,London,United_Kingdom,Male,"University_of_Nottingham,_School_of_Physics_and_Astronomy",Nottingham,United_Kingdom,2/8/2017,,
781,2003,Peace,The_Nobel_Peace_Prize_2003,"""for_her_efforts_for_democracy_and_human_rights._She_has_focused_especially_on_the_struggle_for_the_rights_of_women_and_children""",1-Jan,773,Individual,Shirin_Ebadi,6/21/1947,Hamadan,Iran,Female,,,,,,
782,2003,Physics,The_Nobel_Prize_in_Physics_2003,"""for_pioneering_contributions_to_the_theory_of_superconductors_and_superfluids""",3-Jan,766,Individual,Alexei_A._Abrikosov,6/25/1928,Moscow,Union_of_Soviet_Socialist_Republics_(Russia),Male,Argonne_National_Laboratory,"Argonne,_IL",United_States_of_America,,,
783,2003,Physics,The_Nobel_Prize_in_Physics_2003,"""for_pioneering_contributions_to_the_theory_of_superconductors_and_superfluids""",3-Jan,767,Individual,Vitaly_L._Ginzburg,10/4/1916,Moscow,Russia,Male,P.N._Lebedev_Physical_Institute,Moscow,Russia,11/8/2009,,
784,2003,Physics,The_Nobel_Prize_in_Physics_2003,"""for_pioneering_contributions_to_the_theory_of_superconductors_and_superfluids""",3-Jan,768,Individual,Anthony_J._Leggett,3/26/1938,London,United_Kingdom,Male,University_of_Illinois,"Urbana,_IL",United_States_of_America,,,
785,2004,Chemistry,The_Nobel_Prize_in_Chemistry_2004,"""for_the_discovery_of_ubiquitin-mediated_protein_degradation""",3-Jan,779,Individual,Aaron_Ciechanover,10/1/1947,Haifa,British_Protectorate_of_Palestine_(Israel),Male,Technion_-_Israel_Institute_of_Technology,Haifa,Israel,,,
786,2004,Chemistry,The_Nobel_Prize_in_Chemistry_2004,"""for_the_discovery_of_ubiquitin-mediated_protein_degradation""",3-Jan,780,Individual,Avram_Hershko,12/31/1937,Karcag,Hungary,Male,Technion_-_Israel_Institute_of_Technology,Haifa,Israel,,,
787,2004,Chemistry,The_Nobel_Prize_in_Chemistry_2004,"""for_the_discovery_of_ubiquitin-mediated_protein_degradation""",3-Jan,781,Individual,Irwin_Rose,7/16/1926,"Brooklyn,_NY",United_States_of_America,Male,University_of_California,"Irvine,_CA",United_States_of_America,6/3/2015,"Deerfield,_MA",United_States_of_America
788,2004,Economics,The_Sveriges_Riksbank_Prize_in_Economic_Sciences_2004,"""for_their_contributions_to_dynamic_macroeconomics:_the_time_consistency_of_economic_policy_and_the_driving_forces_behind_business_cycles""",2-Jan,786,Individual,Finn_E._Kydland,12/1/1943,Gjesdal,Norway,Male,Carnegie_Mellon_University,"Pittsburgh,_PA",United_States_of_America,,,
789,2004,Economics,The_Sveriges_Riksbank_Prize_in_Economic_Sciences_2004,"""for_their_contributions_to_dynamic_macroeconomics:_the_time_consistency_of_economic_policy_and_the_driving_forces_behind_business_cycles""",2-Jan,786,Individual,Finn_E._Kydland,12/1/1943,Gjesdal,Norway,Male,University_of_California,"Santa_Barbara,_CA",United_States_of_America,,,
